X,Y,Color
-148.0,36.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-148.0,52.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-148.0,72.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-148.0,80.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-148.0,124.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-144.0,-112.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-144.0,-84.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-144.0,-80.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-144.0,-60.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-144.0,-56.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-144.0,-48.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-144.0,-44.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-144.0,-40.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-144.0,-36.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-144.0,-32.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-144.0,-28.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-144.0,-20.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-144.0,-16.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-144.0,-12.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-144.0,-8.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-144.0,-4.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-144.0,0.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-144.0,4.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-144.0,8.0,"(0.6, 0.8, 1.0, 1.0)"
-144.0,12.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-144.0,16.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-144.0,24.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-144.0,28.0,"(0.6, 0.8, 1.0, 1.0)"
-144.0,36.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-144.0,40.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-144.0,44.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-144.0,84.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-144.0,88.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-144.0,96.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-144.0,108.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-144.0,112.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-144.0,116.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-144.0,120.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-140.0,-104.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-140.0,-100.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-140.0,-88.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-140.0,-72.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-140.0,-60.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-140.0,-56.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-140.0,-52.0,"(0.6, 0.8, 1.0, 1.0)"
-140.0,-48.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-140.0,-44.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-140.0,-40.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-140.0,-36.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-140.0,-32.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-140.0,-28.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-140.0,-24.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-140.0,-20.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-140.0,-16.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-140.0,-12.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-140.0,-8.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-140.0,-4.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-140.0,0.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-140.0,4.0,"(0.6, 0.8, 1.0, 1.0)"
-140.0,8.0,"(0.6, 0.8, 1.0, 1.0)"
-140.0,12.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-140.0,16.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-140.0,20.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-140.0,24.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-140.0,28.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-140.0,32.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-140.0,40.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-140.0,44.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-140.0,48.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-140.0,56.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-140.0,60.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-140.0,92.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-140.0,96.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-140.0,120.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-140.0,140.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-136.0,-116.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-136.0,-104.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-136.0,-92.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-136.0,-84.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-136.0,-80.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-136.0,-76.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-136.0,-68.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-136.0,-64.0,"(0.6, 0.8, 1.0, 1.0)"
-136.0,-60.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-136.0,-56.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-136.0,-52.0,"(0.6, 0.8, 1.0, 1.0)"
-136.0,-48.0,"(0.0, 0.4, 0.8, 1.0)"
-136.0,-44.0,"(0.6, 0.8, 1.0, 1.0)"
-136.0,-40.0,"(0.6, 0.8, 1.0, 1.0)"
-136.0,-36.0,"(0.0, 0.2, 0.4, 1.0)"
-136.0,-32.0,"(0.6, 0.8, 1.0, 1.0)"
-136.0,-28.0,"(0.6, 0.8, 1.0, 1.0)"
-136.0,-24.0,"(0.6, 0.8, 1.0, 1.0)"
-136.0,-20.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-136.0,-16.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-136.0,-12.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-136.0,-8.0,"(0.0, 0.4, 0.8, 1.0)"
-136.0,-4.0,"(0.6, 0.8, 1.0, 1.0)"
-136.0,0.0,"(0.0, 0.4, 0.8, 1.0)"
-136.0,4.0,"(0.0, 0.4, 0.8, 1.0)"
-136.0,8.0,"(0.0, 0.2, 0.4, 1.0)"
-136.0,12.0,"(0.6, 0.8, 1.0, 1.0)"
-136.0,16.0,"(0.6, 0.8, 1.0, 1.0)"
-136.0,20.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-136.0,24.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-136.0,28.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-136.0,32.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-136.0,36.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-136.0,40.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-136.0,44.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-136.0,48.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-136.0,56.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-136.0,64.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-136.0,72.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-136.0,76.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-136.0,80.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-136.0,84.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-136.0,172.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-132.0,-128.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-132.0,-108.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-132.0,-68.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-132.0,-64.0,"(0.6, 0.8, 1.0, 1.0)"
-132.0,-60.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-132.0,-52.0,"(0.6, 0.8, 1.0, 1.0)"
-132.0,-48.0,"(0.6, 0.8, 1.0, 1.0)"
-132.0,-44.0,"(0.6, 0.8, 1.0, 1.0)"
-132.0,-40.0,"(0.6, 0.8, 1.0, 1.0)"
-132.0,-36.0,"(0.6, 0.8, 1.0, 1.0)"
-132.0,-32.0,"(0.0, 0.4, 0.8, 1.0)"
-132.0,-28.0,"(0.6, 0.8, 1.0, 1.0)"
-132.0,-24.0,"(0.6, 0.8, 1.0, 1.0)"
-132.0,-20.0,"(0.6, 0.8, 1.0, 1.0)"
-132.0,-16.0,"(0.6, 0.8, 1.0, 1.0)"
-132.0,-12.0,"(0.0, 0.6, 0.0, 1.0)"
-132.0,-8.0,"(0.0, 0.2, 0.4, 1.0)"
-132.0,-4.0,"(0.0, 0.4, 0.8, 1.0)"
-132.0,0.0,"(0.0, 0.2, 0.4, 1.0)"
-132.0,4.0,"(0.6, 0.8, 1.0, 1.0)"
-132.0,8.0,"(0.6, 0.8, 1.0, 1.0)"
-132.0,12.0,"(0.6, 0.8, 1.0, 1.0)"
-132.0,16.0,"(0.0, 0.2, 0.4, 1.0)"
-132.0,20.0,"(0.0, 0.4, 0.8, 1.0)"
-132.0,24.0,"(0.0, 0.4, 0.8, 1.0)"
-132.0,28.0,"(0.0, 0.4, 0.8, 1.0)"
-132.0,32.0,"(0.6, 0.8, 1.0, 1.0)"
-132.0,36.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-132.0,40.0,"(0.6, 0.8, 1.0, 1.0)"
-132.0,44.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-132.0,48.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-132.0,52.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-132.0,56.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-132.0,64.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-132.0,68.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-132.0,72.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-132.0,76.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-132.0,88.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-132.0,92.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-132.0,124.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-132.0,136.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-128.0,-128.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-128.0,-120.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-128.0,-116.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-128.0,-112.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-128.0,-88.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-128.0,-80.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-128.0,-76.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-128.0,-72.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-128.0,-68.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-128.0,-64.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-128.0,-60.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-128.0,-56.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-128.0,-52.0,"(0.0, 0.4, 0.8, 1.0)"
-128.0,-48.0,"(0.0, 0.4, 0.8, 1.0)"
-128.0,-44.0,"(0.0, 0.4, 0.8, 1.0)"
-128.0,-40.0,"(0.0, 0.6, 0.0, 1.0)"
-128.0,-36.0,"(0.6, 0.8, 1.0, 1.0)"
-128.0,-32.0,"(0.6, 0.8, 1.0, 1.0)"
-128.0,-28.0,"(0.6, 0.8, 1.0, 1.0)"
-128.0,-24.0,"(0.0, 0.2, 0.4, 1.0)"
-128.0,-20.0,"(0.0, 0.2, 0.4, 1.0)"
-128.0,-16.0,"(0.0, 0.2, 0.4, 1.0)"
-128.0,-12.0,"(0.0, 0.2, 0.4, 1.0)"
-128.0,-8.0,"(0.6, 0.8, 1.0, 1.0)"
-128.0,-4.0,"(0.0, 0.2, 0.4, 1.0)"
-128.0,0.0,"(0.0, 0.2, 0.4, 1.0)"
-128.0,4.0,"(0.0, 0.4, 0.8, 1.0)"
-128.0,8.0,"(0.0, 0.2, 0.4, 1.0)"
-128.0,12.0,"(0.0, 0.4, 0.8, 1.0)"
-128.0,16.0,"(0.0, 0.4, 0.8, 1.0)"
-128.0,20.0,"(0.0, 0.2, 0.4, 1.0)"
-128.0,24.0,"(0.0, 0.2, 0.4, 1.0)"
-128.0,28.0,"(0.0, 0.6, 0.0, 1.0)"
-128.0,32.0,"(0.4, 0.8, 0.0, 1.0)"
-128.0,36.0,"(0.6, 0.8, 1.0, 1.0)"
-128.0,40.0,"(0.6, 0.8, 1.0, 1.0)"
-128.0,44.0,"(0.6, 0.8, 1.0, 1.0)"
-128.0,48.0,"(0.6, 0.8, 1.0, 1.0)"
-128.0,52.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-128.0,56.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-128.0,68.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-128.0,148.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-128.0,152.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-124.0,-148.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-124.0,-136.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-124.0,-132.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-124.0,-108.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-124.0,-88.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-124.0,-84.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-124.0,-76.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-124.0,-72.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-124.0,-68.0,"(0.6, 0.8, 1.0, 1.0)"
-124.0,-64.0,"(0.6, 0.8, 1.0, 1.0)"
-124.0,-60.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-124.0,-56.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-124.0,-52.0,"(0.6, 0.8, 1.0, 1.0)"
-124.0,-48.0,"(0.6, 0.8, 1.0, 1.0)"
-124.0,-44.0,"(0.0, 0.6, 0.0, 1.0)"
-124.0,-40.0,"(0.4, 0.8, 0.0, 1.0)"
-124.0,-36.0,"(0.0, 0.4, 0.8, 1.0)"
-124.0,-32.0,"(0.0, 0.4, 0.8, 1.0)"
-124.0,-28.0,"(0.0, 0.6, 0.0, 1.0)"
-124.0,-24.0,"(0.0, 0.6, 0.0, 1.0)"
-124.0,-20.0,"(0.4, 0.8, 0.0, 1.0)"
-124.0,-16.0,"(0.0, 0.6, 0.0, 1.0)"
-124.0,-12.0,"(0.4, 0.8, 0.0, 1.0)"
-124.0,-8.0,"(0.6, 0.8, 1.0, 1.0)"
-124.0,-4.0,"(0.0, 0.6, 0.0, 1.0)"
-124.0,0.0,"(0.0, 0.6, 0.0, 1.0)"
-124.0,4.0,"(0.0, 0.2, 0.4, 1.0)"
-124.0,8.0,"(0.0, 0.2, 0.4, 1.0)"
-124.0,12.0,"(1.0, 1.0, 0.4, 1.0)"
-124.0,16.0,"(0.0, 0.4, 0.8, 1.0)"
-124.0,20.0,"(0.0, 0.2, 0.4, 1.0)"
-124.0,24.0,"(0.0, 0.6, 0.0, 1.0)"
-124.0,28.0,"(0.0, 0.6, 0.0, 1.0)"
-124.0,32.0,"(0.0, 0.6, 0.0, 1.0)"
-124.0,36.0,"(0.0, 0.2, 0.4, 1.0)"
-124.0,40.0,"(0.6, 0.8, 1.0, 1.0)"
-124.0,44.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-124.0,48.0,"(0.6, 0.8, 1.0, 1.0)"
-124.0,52.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-124.0,56.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-124.0,104.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-124.0,108.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-124.0,132.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-124.0,172.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-120.0,-132.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-120.0,-100.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-120.0,-96.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-120.0,-88.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-120.0,-84.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-120.0,-68.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-120.0,-64.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-120.0,-60.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-120.0,-56.0,"(0.6, 0.8, 1.0, 1.0)"
-120.0,-52.0,"(0.6, 0.8, 1.0, 1.0)"
-120.0,-48.0,"(0.0, 0.2, 0.4, 1.0)"
-120.0,-44.0,"(0.0, 0.2, 0.4, 1.0)"
-120.0,-40.0,"(1.0, 1.0, 0.4, 1.0)"
-120.0,-36.0,"(0.0, 0.2, 0.4, 1.0)"
-120.0,-32.0,"(0.0, 0.6, 0.0, 1.0)"
-120.0,-28.0,"(0.0, 0.6, 0.0, 1.0)"
-120.0,-24.0,"(1.0, 1.0, 0.4, 1.0)"
-120.0,-20.0,"(0.0, 0.6, 0.0, 1.0)"
-120.0,-16.0,"(0.0, 0.6, 0.0, 1.0)"
-120.0,-12.0,"(0.4, 0.8, 0.0, 1.0)"
-120.0,-8.0,"(0.0, 0.6, 0.0, 1.0)"
-120.0,-4.0,"(0.0, 0.6, 0.0, 1.0)"
-120.0,0.0,"(0.0, 0.2, 0.4, 1.0)"
-120.0,4.0,"(0.4, 0.8, 0.0, 1.0)"
-120.0,8.0,"(1.0, 1.0, 0.4, 1.0)"
-120.0,12.0,"(1.0, 0.5019607843, 0.0, 1.0)"
-120.0,16.0,"(0.8, 0.0, 0.0, 1.0)"
-120.0,20.0,"(1.0, 0.5019607843, 0.0, 1.0)"
-120.0,24.0,"(1.0, 1.0, 0.4, 1.0)"
-120.0,28.0,"(1.0, 0.5019607843, 0.0, 1.0)"
-120.0,32.0,"(0.0, 0.2, 0.4, 1.0)"
-120.0,36.0,"(0.0, 0.4, 0.8, 1.0)"
-120.0,40.0,"(0.6, 0.8, 1.0, 1.0)"
-120.0,44.0,"(0.6, 0.8, 1.0, 1.0)"
-120.0,48.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-120.0,52.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-120.0,56.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-120.0,60.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-120.0,64.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
-120.0,88.0,"(0.7607843137, 0.7764705882, 0.7529411765, 1.0)"
